Part Number,Parts Description,Part Category,NDP,MRP,HSN Code,CGST Tax,SGST Tax,IGST Tax
3324A01201,ASSY. INSTRUMENT PANEL HARNESS,Electricals,4214,7142,85443000,9,9,18
3324A01301,ASSY. MAIN HARNESS,Electricals,4295.91,7281,85443000,9,9,18
3324A01401,ASSY.MAIN HARNESS,Electricals,5889.86,9983,85443000,9,9,18
3324A01501,ASSY.PANEL & TELEMATICS HARNESS,Electricals,4040.93,6849,85443000,9,9,18
3324A01601,ASSY.MAIN HARNESS,Electricals,5718.64,9693,85443000,9,9,18
3324A01801,ASSY.PANEL & TELEMATICS HARNESS,Electricals,3312.57,5615,85443000,9,9,18
3324A01901,ASSY.MAIN HARNESS,ELECTRICALS,4559.01,7727,85443000,9,9,18
3324A0200165,ASSY MOUNTING TRAILER SOCKET,Sheet Metal,300,508,87089900,9,9,18
3324C0010165,"PLATE, SENSOR HOLDER",Sheet Metal,16.53,29,87089900,9,9,18
3324C00201,CLAMP,OTHERS,12.08,20,87085000,9,9,18
3324C00501,BAND CABLE,Electricals,2.8,5,87089900,9,9,18
3324C00801,SCREW SELF TAPPING M4X16,FASTENERS,4.13,7,73181500,9,9,18
3324C00901,SCREW-TAPPING,Fasteners,4.31,7,73181500,9,9,18
3324C01001,FLANGE BOLT,Fasteners,3.54,6,73181500,9,9,18
3324C01901,ALTERNATOR PULLY,Electricals,752.97,1321,87089900,9,9,18
3324P00501,CLUTCH PEDAL-SAFETY SWITCH,Electricals,520.8,883,87089300,9,9,18
3324P00801,MICRO SWITCH (NC),Electricals,1049.61,1779,85365090,9,9,18
3324P00901,ASSY.BRAKE LIGHT SWITCH,Electricals,462.49,784,87089900,9,9,18
3324P01401,PREHEATER-CONT,Electricals,1319.11,2236,87089900,9,9,18
3324P01501,FUEL SENSOR UNIT,ENGINE,128.15,233,84099990,14,14,28
3324P01801,FUEL SENSOR UNIT,Electricals,411.71,698,90268010,9,9,18
3324P01802,FUEL SENSOR UNIT,Electricals,352.62,598,90268010,9,9,18
3325A00101,TOP-LINK ASSY,Hydraulics,1720.87,2917,87089900,9,9,18
3325A00201,"LIFT ROD ASSY, LH",Hydraulics,855.94,1451,87089900,9,9,18
3325A00501,LOWER LINK ASSY,Hydraulics,1938.26,3285,87089900,9,9,18
3325A00901,"LIFT ROD ASSY, RH",Hydraulics,749.13,1270,87089900,9,9,18
3325A01201,CHAIN STABILIZER ASSY,Hydraulics,699.97,1186,87089900,9,9,18
3325A01202,CHAIN STABILIZER ASSY,Hydraulics,785.66,1332,87089900,9,9,18
3325A01301,ASSY CHECK LINK,Hydraulics,172.11,292,87089900,9,9,18
3325A0260165,ASSY.BRKT CHECK CHAIN MTG LH,Sheet Metal,3824.2,6482,87089900,9,9,18
3325A0270165,ASSY.BRKT CHECK CHAIN MTG RH,SHEET METAL,1917.5,3250,87089900,9,9,18
3325A02801,ASSY LH CHAIN STABILIZER,Hydraulics,628.48,1065,87089900,9,9,18
3325C00101,"PIN, TOP LINK",HYDRAULICS,109.68,185,73199000,9,9,18
3325C00301,"PIN, LIFT ROD LWR",Hydraulics,70.26,119,87089900,9,9,18
3325C0440165,MOUNTING BRKT LH-LOWER LINK,Sheet Metal,1210.72,2052,87089900,9,9,18
3325C0450165,MOUNTING BRKT RH-LOWER LINK,SHEET METAL,755.2,1280,87089900,9,9,18
3325P00801,"ASSY,DOUBLE ACTING",HYDRAULICS,7577.5,12843,84138190,9,9,18
3325P01001,LOWER LINK-ASSY,HYDRAULICS,1510,2559,87089900,9,9,18
3325P01101,ADJ.LIFT ROD-RH,HYDRAULICS,1266.88,2147,87089900,9,9,18
3326A00201,HYDRAULIC ARM ASSY,Hydraulics,977.83,1657,87089900,9,9,18
3326A00301,PUSH ROD ASSY,HYDRAULICS,94.99,161,87089900,9,9,18
3326A0040169,"TUBE, OILING",Sheet Metal,801.42,1406,87089200,9,9,18
3326A00501,CONNECTOR,HYDRAULICS,115.64,196,73072200,9,9,18
3326A00701,ARM ASSY,Hydraulics,1009.22,1711,87089900,9,9,18
3326A00801,HOLDER LEVER ASSY,HYDRAULICS,168.22,286,87089900,9,9,18
3326A0090165,"LEVER, POSITING CONTROL",Sheet Metal,556.5,943,87089900,9,9,18
3326A01001,"LEVER, CONTROL",HYDRAULICS,758.27,1285,87089900,9,9,18
3326A01101,"SUPPORT, FILTER",Filters,731.1,1239,87089900,9,9,18
3326A0110165,"SUPPORT, FILTER",Sheet Metal,63.85,115,87089900,9,9,18
3326A01301,"ROD, POSITION CONTROL",CONTROLS,115,187,72279090,9,9,18
3326A01801,"ASSY.HYDRAULIC TUBE,A",HYDRAULICS,475.81,807,87089900,9,9,18
3326A01901,"ASSY.HYDRAULIC TUBE,B",HYDRAULICS,418.9,710,87089900,9,9,18
3326A02201,"ASSY.TUBE 4,SUCTION",Hydraulics,797.43,1352,87089200,9,9,18
3326A02202,"ASSY.TUBE 4,SUCTION",Hydraulics,723.46,1226,87089200,9,9,18
3326A02301,U- CONNECT,HYDRAULICS,32.45,55,87089900,9,9,18
3326A02401,RETURN TUBE,Hydraulics,314.57,533,87089900,9,9,18
3326A02501,HYDRAULIC TUBE P2,HYDRAULICS,919.12,1558,87089200,9,9,18
3326A02701,GRIP TRANSPORT LOCK,Hydraulics,67.85,115,87089900,9,9,18
3326A02801,ASSY TUBE BREATHER,HYDRAULICS,109.15,185,87089900,9,9,18
3326A02901,ROD (POSITION CONTROL),Hydraulics,151.29,257,87089900,9,9,18
3326A03001,"LEVER,CONTROL",Hydraulics,721.05,1265,87089900,9,9,18
3326A03101,HYDRAULIC TUBE P2,Hydraulics,896.14,1469,87089900,9,9,18
3326A03801,ASSY.DC BRACKET,SHEET METAL,464.02,786,87089900,9,9,18
3326A03901,ASSY.PUMP ACTUATOR,HYDRAULICS,410,695,87089900,9,9,18
3326A04101,ASSY.DC ACTUATOR,HYDRAULICS,643.78,1091,87089900,9,9,18
3326A04201,ASSY.BRACKET PC ACTUATOR,SHEET METAL,378,641,87089900,9,9,18
3326A04401,PC ROD ASSY.,HYDRAULICS,120.06,204,87089900,9,9,18
3326A04501,BALL JOINT ASSY. STUD (LH),Fasteners,125.11,212,87089900,9,9,18
3326A04601,HOLDER LEVER ASSY,HYDRAULICS,900,1525,87089900,9,9,18
3326A0460165,HOLDER LEVER ASSY,OTHERS,333.56,566,87089900,9,9,18
3326A04701, PC ROD ASSY.,HYDRAULICS,240,407,87089900,9,9,18
3326A04901,ASSY. PC ROD,HYDRAULICS,303.68,515,87089900,9,9,18
3326A05901,ASSY.PC LEVER,Hydraulics,557.06,945,87084000,9,9,18
3326C00201,"BOLT, WASHER",Fasteners,36.48,64,73181500,9,9,18
3326C00301,"PIN, LIFT ROD",Hydraulics,202.56,343,87089900,9,9,18
3326C00501,NUT,Fasteners,8.26,14,73181500,9,9,18
3326C00901,"CYLINDER, HYDRAULIC",Hydraulics,4830.21,8187,87089900,9,9,18
3326C01001,BUSH,HYDRAULICS,109.31,186,87089900,9,9,18
3326C01201,COVER,Hydraulics,892.08,1512,87089900,9,9,18
3326C01301,"STUD, M10X73MM",FASTENERS,17.7,30,73181900,9,9,18
3326C01401, U-NUT,Fasteners,14.37,24,73181500,9,9,18
3326C01501,O RING,Filters,20.12,34,87089900,9,9,18
3326C01601,O RING,FILTERS,11.83,20,87089900,9,9,18
3326C0200165,"ARM, LIFT",Sheet Metal,1014.2,1719,87089900,9,9,18
3326C02101,"SHAFT, HYDRAULIC ARM",Hydraulics,975.42,1653,87089900,9,9,18
3326C02301,"ROD, HYDRAULIC",HYDRAULICS,324.99,551,87089900,9,9,18
3326C02401,O RING,Filters,20.66,35,87089900,9,9,18
3326C02501,PISTON,ENGINE,366.26,621,87085000,9,9,18
3326C02601,O RING,Filters,47.8,81,87089900,9,9,18
3326C02701,"BOLT, HEXAGEN",Fasteners,12.39,21,73181500,9,9,18
3326C02801,CYLINDER,HYDRAULICS,1067.79,1810,87089900,9,9,18
3326C02901,O RING,FILTERS,9.46,16,87089900,9,9,18
3326C03101,"BOLT, JOINT",FASTENERS,145.96,248,73181500,9,9,18
3326C03201,"SCREW, HOLDER",Fasteners,39.29,66,73182990,9,9,18
3326C03301,"ROLLER, 1",HYDRAULICS,25.37,43,87089900,9,9,18
3326C03401,"SEAT, SPRING",SEAT,116.82,198,73182990,9,9,18
3326C03501,LEVER,SHEET METAL,72.65,123,87089900,9,9,18
3326C03701,LEVER,Hydraulics,692.86,1174,87089900,9,9,18
3326C03801,"LINK, 3",HYDRAULICS,25.74,44,87089900,9,9,18
3326C03901,"ROLLER, 2",HYDRAULICS,31.86,54,73182990,9,9,18
3326C04001,"NUT, LOCK",FASTENERS,15.93,27,73181600,9,9,18
3326C04101,PACKING,Hydraulics,9.48,16,74152100,9,9,18
3326C04201,SPRING,Fasteners,5.46,9,73209090,9,9,18
3326C04301,SNAP RING,Fasteners,2.36,4,73182910,9,9,18
3326C04401,SNAP RING,Fasteners,2.95,5,73182910,9,9,18
3326C04501,SNAP RING,FASTENERS,1.77,3,73182910,9,9,18
3326C04601,PIN,Hydraulics,6.49,11,73182990,9,9,18
3326C04701,"PLATE, SUPPORT",HYDRAULICS,117.46,199,87089900,9,9,18
3326C04801,PIN,Hydraulics,117.23,199,73182990,9,9,18
3326C04901,PLUG,HYDRAULICS,30.68,52,87089900,9,9,18
3326C05001,FLANGE,Hydraulics,66.08,112,87089900,9,9,18
3326C05101,SHAFT,HYDRAULICS,256.35,420,87089900,9,9,18
3326C05301,"BOLT, HEXAGEN",Fasteners,2.36,4,73181500,9,9,18
3326C05401,"BOLT, HEXAGEN",Fasteners,1.77,3,73181500,9,9,18
3326C05501,"BOLT, HEXAGEN",Fasteners,4.72,8,73181500,9,9,18
3326C05901,"WASHER, LOCK",FASTENERS,13.51,22,73182990,9,9,18
3326C06001,"SPRING, DISH",Fasteners,3.54,6,73209090,9,9,18
3326C06101,O RING,Filters,11.21,19,87089900,9,9,18
3326C06401,"BOLT, WASHER",Fasteners,26.49,47,73181500,9,9,18
3326C06701,"BOLT, WASHER",Fasteners,33.63,57,73181500,9,9,18
3326C06901,"BOLT 2, JOINT",FASTENERS,131.25,223,73181500,9,9,18
3326C07101,bOLT - JOINT,Fasteners,118.84,202,73181500,9,9,18
3326C07201,SNAP RING,FASTENERS,7.08,12,73182990,9,9,18
3326C07301,"COUPLER, 1X2 SOCKET",HYDRAULICS,660.73,1120,87089900,9,9,18
3326C0740165,"SUPPORT, MUFFLER",Sheet Metal,104,187,87089900,9,9,18
3326C07801,PACKING,Hydraulics,11.83,20,87089900,9,9,18
3326C07901,"BOLT, WASHER",Fasteners,26.79,47,73181500,9,9,18
3326C08001,"PLUG, OIL INLETS",HYDRAULICS,15.93,27,87089900,9,9,18
3326C08101,O RING,Filters,20.12,34,84138190,9,9,18
3326C08201,"ROD, MLS",Hydraulics,55.25,90,87089900,9,9,18
3326C08501,"PIN, SPLIT",FASTENERS,1.22,2,73182400,9,9,18
3326C08601,GROMMET,Hydraulics,48.97,83,87089400,9,9,18
3326C09101,SNAP RING,FASTENERS,3.68,6,73182990,9,9,18
3326C09601,GRIP,HYDRAULICS,35.4,60,87089900,9,9,18
3326C09901,BOLT,FASTENERS,16.52,28,73181500,9,9,18
3326C11001,BUSH,HYDRAULICS,117.45,199,87089900,9,9,18
3326C11301,BOLT-JOINT,Fasteners,79.06,134,73181500,9,9,18
3326C11501,SUCTION HOSE,Hydraulics,119.77,203,40092100,9,9,18
3326C1170165,VALVE SUPPORT,Sheet Metal,86.07,151,87089900,9,9,18
3326C11901,LOCK WASHER,Fasteners,30.33,51,87089900,9,9,18
3326C12701,COVER LIFT HYDRAULIC,Hydraulics,5960.2,10102,87089900,9,9,18
3326C12801,BOLT-M10X1.25X18,FASTENERS,7.41,13,73181500,9,9,18
3326C12901,BOLT-M10X1.25X20,Fasteners,7.98,14,73181500,9,9,18
3326C13001,BOLT-M10X1.25X65,Fasteners,19.91,33,73181500,9,9,18
3326C15901,SPACER BLOCK,FASTENERS,31.08,53,73072200,9,9,18
3326C17401,SHAFT,HYDRAULICS,326,553,87089900,9,9,18
3326C17901,STUD M10X1.25X55,Fasteners,15.72,27,73181190,9,9,18
3326C18201,PIN - DC LINK,HYDRAULICS,96,163,73170099,9,9,18
3326C18301,BOLT SPL - M10,FASTENERS,98.53,167,73181110,9,9,18
3326C18701,LIFT ARM,HYDRAULICS,1018.52,1726,87089900,9,9,18
3326C18801,PIN-LIFT ARM,Hydraulics,225.94,383,87089900,9,9,18
3326P00201,"SEAL, OIL",HYDRAULICS,67.45,114,87089900,9,9,18
3326P00301,BACK UP RING,Hydraulics,54.35,92,87089900,9,9,18
3326P00501,"FILTER,OIL",Filters,1206.46,2045,84212300,9,9,18
3326P00701,"HOSE, RETURN",Hydraulics,49.06,83,40094200,9,9,18
3326P00901,HYD FILTER,HYDRAULICS,473.31,802,84212300,9,9,18
3327A00301," TUBE 1, INPUT",Transmission,863.06,1463,87089200,9,9,18
3327A00401,ASSY PUMP TO FILTER REAR LINE,Filters,602.72,1022,87089900,9,9,18
3327A00501, ASSY.PIPE - HOSE TO STG. PUMP,Hydraulics,763.14,1293,87089200,9,9,18
3327A00601," ASSY.TUBE 4,SUCTION",Hydraulics,953.28,1616,87089200,9,9,18
3327A00701, ASSY.PIPE-HYD. PUMP TO TC REAR,Hydraulics,1070.86,1815,87089200,9,9,18
3327A0140165,ASSY. FILTER BRACKET,Sheet Metal,1685.88,2857,87089900,9,9,18
3327C01401,HOSE - STG. PUMP TO HYD. PUMP,Hydraulics,179.4,304,87089200,9,9,18
3327C03301,SPRING,FASTENERS,18.74,32,73209090,9,9,18
3327P00101,CONTROL VALVE TYPE MLS,HYDRAULICS,7265.99,12315,87089900,9,9,18
3328A00401,TOOL KIT,ACCESSORIES,257.07,451,82060090,9,9,18
3328C00101,DOUBLE END SOCKET(17 X 24),,239.97,421,82041210,9,9,18
3328C0070165,"SLIDE PLATE, TOOL BOX",Sheet Metal,27.93,49,87089900,9,9,18
3328C0090165,"SLIDE PLATE,TOOL BOX",Sheet Metal,87.21,153,87089900,9,9,18
3329A00201,ASSY.COMBINATION SWITCH,Electricals,1146,1942,85365090,9,9,18
3329A00301,ASSY.REAR VIEW MIRROR (LH TRAFFIC),SHEET METAL,697.07,1181,70091090,9,9,18
3329C00101,SCREW,Fasteners,7.98,14,73181500,9,9,18
3329C00401,FLANGE NUT,FASTENERS,4.13,7,73181600,9,9,18
3329C00801,INSTRUMENT UPPER COVER,Sheet Metal,2991.78,5071,39159090,9,9,18
3329C01701,SPACER-IGNITION SWITCH,Electricals,473.67,831,87089900,9,9,18
3329C02001,INSTRUMENT UPPER COVER 26HP,Sheet Metal,1089.24,1846,87089900,9,9,18
3329P02101,WIRE HARNESS 3,Electricals,67.85,115,85443000,9,9,18
3329P03201,PLUG,Steering,7.98,14,39269099,9,9,18
3329P03401,ASSY.INSTRUMENT CLUSTER,Instrument Cluster,8062.03,13664,90268090,9,9,18
3329P03501,ASSY.INSTRUMENT CLUSTER,Instrument Cluster,3544.26,6007,87089900,9,9,18
3329P03601,PANEL MOUNTED COMBINATION SWITCH,Electricals,814.7,1381,85365090,9,9,18
3329P03801,ASSY.INSTRUMENT CLUSTER,Instrument Cluster,3088.98,5236,90292090,9,9,18
3329P04001,ASSY. JEOTRAC KIT WITH BRACKET,Sheet Metal,9243.12,15667,85269190,9,9,18
3330A00101,BRACKET,Sheet Metal,31.86,54,87089900,9,9,18
3330A0040165,"PLATE RH,STEP",Sheet Metal,722.76,1268,87089900,9,9,18
3330A0060165,STEP,Sheet Metal,316,568,87089900,9,9,18
3330A0070165,STEP LH,Sheet Metal,968.43,1699,87089900,9,9,18
3330A0080165,ASSY. FOOT STEP SUPPORT,Sheet Metal,250,408,87089900,9,9,18
3330A0110160,STEP LH,Sheet Metal,1380.54,2422,87089900,9,9,18
3330A0130169,ASSY SUPPORT FENDER (WITHOUT CABIN),SHEET METAL,1281.54,2172,87089900,9,9,18
3330A0130269,ASSY SUPPORT FENDER (WITHOUT CABIN),SHEET METAL,1414,2397,87089900,9,9,18
3330C00201,"ARM, ROCK SPRING",Fasteners,14.69,26,87089900,9,9,18
3330C00701,COLLAR,SHEET METAL,48.38,82,73199000,9,9,18
3330C00801,"RUBBER, CUSHION",SHEET METAL,57.57,101,40169990,9,9,18
3330C00901,".ASHER, PLAIN",FASTNERS,13.28,23,73182100,9,9,18
3330C01501,GROMMET,Sheet Metal,43.66,74,87089900,9,9,18
3330C01601,"CUSHION, STEP",CONTROLS,57.63,101,40169990,9,9,18
3330C01701,"BOLT, RR",Fasteners,173.28,304,73181500,9,9,18
3330C01801,SPACER,Fasteners,30.68,52,73182990,9,9,18
3330C01901,"MAT, STEP",Sheet Metal,1443,2366,87089900,9,9,18
3330C02501,CAP SEALING,SHEET METAL,66.12,116,87089900,9,9,18
3330C0260165,COVER WIND RH,Sheet Metal,190.95,335,87089900,9,9,18
3330C0270165,COVER WIND LH,Sheet Metal,190.95,335,87089900,9,9,18
3330C02801,INSULATOR-LH,Sheet Metal,94.05,165,87089900,9,9,18
3331A00501,BATTERY CABLE - NEGATIVE,ELECTRICALS,348,590,85443000,9,9,18
3331A00601,BATTERY CABLE - POSITIVE,Electricals,507.77,861,85443000,9,9,18
3331A0080165,ASSY.LATCH HOLDER,Sheet Metal,185.82,326,87089900,9,9,18
3331A00901,ASSY.SUPPORT - RADIATOR,Radiator,2049.67,3474,87089100,9,9,18
3331A0110165,ASSY.RETAINER,Sheet Metal,120.84,212,87089900,9,9,18
3331A0120165,ASSY.BRACKET RETAINER,Sheet Metal,110,187,87089900,9,9,18
3331C01101,"RUBBER, CUSHION",Electricals,32.45,55,87089900,9,9,18
3331C01501,RUBBER PAD,Sheet Metal,47.79,81,87089900,9,9,18
3331P00401,BATTERY (65AH),ELECTRICALS,5997.15,10165,87089900,9,9,18
3333A0010165,BRACKET,Sheet Metal,178.98,314,87089900,9,9,18
3333C00301,LABEL - MUFFLER,Accessories,9.69,17,87089900,9,9,18
3333C00401,LABEL - SPEED CONTROL,Accessories,2.46,4,39199010,9,9,18
3333C00501,LABEL. PTO (540/750),ACCESSORIES,6,10,87089900,9,9,18
3333C00601,LABEL - POSITION CONTROL,ACCESSORIES,11.05,17,39199010,9,9,18
3333C00701,LABEL - PTO,Accessories,6.45,11,39199010,9,9,18
3333C00801,LABEL - SUB SPEED LEVER,Accessories,3.68,6,39199010,9,9,18
3333C00901,LABEL - DOUBLE ACTING,ACCESSORIES,8.59,13,39199010,9,9,18
3333C01201,LABEL PARKING BRAKE,Accessories,1.93,3,39199010,9,9,18
3333C01301,"HOOD EMBLEM,MF 6028 - LH",ACCESSORIES,117.59,199,49089000,9,9,18
3333C01401,"HOOD EMBLEM,MF 6028 - RH",ACCESSORIES,117.59,199,49089000,9,9,18
3333C01501,DECAL - 6028,ACCESSORIES,11.83,20,49089000,9,9,18
3333C0160165,BRACKET COVER-LH,Sheet Metal,92.34,162,87089900,9,9,18
3333C0160265,BRACKET COVER-LH,Sheet Metal,98.61,173,87089900,9,9,18
3333C0170165,BRACKET COVER-RH,Sheet Metal,87.79,158,87089900,9,9,18
3333C0180169,COVER,Sheet Metal,112.07,184,87089900,9,9,18
3333C02001,PTO WARNING,REAR TRANSMISSION,9.83,17,49089000,9,9,18
3333C02401,STICKER RADIATOR CAP,ACCESSORIES,9.83,15,39199090,9,9,18
3333C02501,LABEL 4WD,ACCESSORIES,4.29,7,39199010,9,9,18
3333C02801,DECAL - HAND THROTTLE,Accessories,1.77,3,87089900,9,9,18
3333C02901,DECALS TRACTOR GREASING POINTS,Accessories,14.16,24,87081010,9,9,18
3333C03001,DECAL LOAD DETAILS SWINING DRAWBAR,ACCESSORIES,5.9,10,87081010,9,9,18
3334A0040160,"FENDER ASSY, LH",SHEET METAL,1534.27,2692,87089900,9,9,18
3334A00601,STOPPER,SHEET METAL,221.17,375,72072090,9,9,18
3334A00701,GRIP FENDER,SHEET METAL,825.52,1399,87089900,9,9,18
3334A0080165,"SUPPORT, FENDER LH",Sheet Metal,1581.75,2775,87089900,9,9,18
3334A0090165,"SUPPORT, FENDER RH",Sheet Metal,1831.63,3105,87089900,9,9,18
3334A0110160,"FENDER ASSY, RH",Sheet Metal,1394.79,2447,87089900,9,9,18
3334A01401,ASSY.REAR REFLECTOR-LH,ELECTRICALS,1046.17,1773,87089900,9,9,18
3334A01501,ASSY.REAR REFLECTOR-RH,ELECTRICALS,1046.17,1773,87089900,9,9,18
3334A01601,FENDER HARNESS LH,ELECTRICALS,260.19,441,85443000,9,9,18
3334A01701,FENDER HARNESS RH,ELECTRICALS,322.73,547,85443000,9,9,18
3334A0190169,ASSY.REAR LAMP MTG.-LH,SHEET METAL,759.97,1288,87089900,9,9,18
3334A0200169,ASSY.REAR LAMP MTG.-RH,SHEET METAL,888.62,1506,87089900,9,9,18
3334A02101,BOLT RESIN,FASTNERS,53.36,90,87089900,9,9,18
3334A02301,RH FENDER ASSY. (DOMESTIC),Sheet Metal,4584.08,7770,87089900,9,9,18
3334A0230160,RH FENDER ASSY. (DOMESTIC),SHEET METAL,2098.88,3557,87089900,9,9,18
3334A02501,LH ASSY. REAR REFLECTOR (DOM.),ELECTRICALS,243.08,412,87089900,9,9,18
3334A02601,RH ASSY. REAR REFLECTOR (DOM.),ELECTRICALS,239.48,406,87089900,9,9,18
3334A02901,LH FENDER ASSY. (DOMESTIC),Sheet Metal,4237.98,7183,87089900,9,9,18
3334A0290160,LH FENDER ASSY. (DOMESTIC),SHEET METAL,2118.88,3591,87089900,9,9,18
3334C01101,"BOLT, FLANGE",Fasteners,17.67,31,73181500,9,9,18
3334C01501,CUSHION,SHEET METAL,83.36,146,40169990,9,9,18
3334C0160169,STOPPER,SHEET METAL,25.08,44,87089900,9,9,18
3334C01701,SPACER,FASTENERS,41.3,70,73182990,9,9,18
3334C01801,BOLT,Fasteners,28.91,49,73181500,9,9,18
3334C02101,BOLT,FASTENERS,12.39,21,73181500,9,9,18
3334C02401,BOLT,Fasteners,50.15,85,73181500,9,9,18
3334C03101,"WASHER, PLAIN",Fasteners,1.77,3,73182100,9,9,18
3334C03201,PIN SPLIT,SHEET METAL,0.59,1,73182400,9,9,18
3334C03301,SPACER,FASTENERS,11.8,20,73182990,9,9,18
3334C0340165,STOPPER,SHEET METAL,113.29,199,87089900,9,9,18
3334C04001,MOUNTING PLATE,Sheet Metal,5.7,10,87085000,9,9,18
3334C0410169,"PLATE, GUIDE",Sheet Metal,40.47,71,87089900,9,9,18
3334C04201,"GUIDE,LEVER(LH)",Sheet Metal,250.13,424,39159090,9,9,18
3334C04202,"GUIDE,LEVER(LH)",Sheet Metal,284.4,482,87089900,9,9,18
3334C04301,"GUIDE, LEVER RH",Sheet Metal,304.97,517,39159090,9,9,18
3334C04701,PACKING - GUIDE LEVER,ELECTRICALS,6.49,11,87085000,9,9,18
3334C04901,LUCAR TERMINAL,ELECTRICALS,35.75,65,85119000,14,14,28
3334P00501,ASSY REFLECTOR,ELECTRICALS,26.55,45,39269099,9,9,18
3335A00101,ASSY.HEAD LAMP HARNESS,Electricals,703.17,1192,85443000,9,9,18
3335A00301,ASSY.HEAD LAMP-LH,Electricals,4400.62,7459,85122090,9,9,18
3335A00401,ASSY.HEAD LAMP-RH,Electricals,4335.21,7348,85122090,9,9,18
3335C00101,FLANGE SCREW M6X1X16,Fasteners,2.36,4,73181500,9,9,18
3339A0010165,ASSY BRKT STARTER GUARD MTG,Sheet Metal,75.81,133,87089900,9,9,18
3339C0010165,STARTER MOTOR GUARD,Sheet Metal,179.55,315,87089900,9,9,18
3345A0010169,ASSY.AIRCLEANER MTG. BRKT.,Sheet Metal,396.15,695,87089900,9,9,18
3345A0020169,"HOLDER, AIRCLEANER",Sheet Metal,282,508,87089900,9,9,18
3345A0050169,ASSY.SUPPORT AIRCLEANER MTG.,Sheet Metal,599.64,1052,87089900,9,9,18
3345C00101,HOSE - AIRCLEANER TO INLET MANIFOLD,Engine,367.27,622,40091100,9,9,18
3345C00501,"HOSE, INLET",Engine,376.7,639,40091100,9,9,18
3345C00601,"CLAMP, HOSE",Engine,38.94,66,84099990,14,14,28
3345C00701,"HOSE, INLET",Engine,145.73,247,87089900,9,9,18
3345C01501,"CLAMP, HOSE",ENGINE,41.3,70,84099990,14,14,28
3345P00101,AIR CLEANER ASSEMBLY,ENGINE,1352.92,2293,84212300,9,9,18
3345P00201,ASSY. AIR CLEANER (W/O VACUUM SWITCH),Electricals,1491.12,2616,90268010,9,9,18
3346A00101,"BOLT,ADJUSTING",FASTENERS,48.45,85,73181500,9,9,18
3346A0020165,"PEDAL, CLUTCH",Sheet Metal,623.84,1023,87089900,9,9,18
3346A00301,"LEVER, CLUTCH",CLUTCH,273.29,463,87089300,9,9,18
3346A00401,CAP,Sheet Metal,145.51,247,87089900,9,9,18
3346A00501,"HOOK, CLUTCH",Clutch,30.68,52,87089300,9,9,18
3346A00601,"ROD, CLUTCH",Clutch,135.66,238,72279090,9,9,18
3346A00701,ROD CLUTCH,CLUTCH,141.01,239,87089900,9,9,18
3346C00101,"PIN, PARALLEL",CLUTCH,8.85,15,73182990,9,9,18
3346C00301,"FORK, CLUTCH RELEASE",TRANSMISSION,579.81,983,87089300,9,9,18
3346C00501,BUSH,Sheet Metal,39.22,66,87089300,9,9,18
3346C00601,"PIN, SPLIT",CLUTCH,0.59,1,73182400,9,9,18
3346C00701,"WASHER, PLAIN",Fasteners,0.77,1,73182100,9,9,18
3346C00901,BUSH,SHEET METAL,44.86,77,87089300,9,9,18
3346C01001,O RING,Filters,11.83,20,87089300,9,9,18
3346C01301,"WASHER, SEAL",FASTENERS,23.01,39,87085000,9,9,18
3346C01401,PLUG,Sheet Metal,98.74,167,40169990,9,9,18
3346C01601,NUT,FASTENERS,3.54,6,73181600,9,9,18
3346C01801,"BOLT, WASHER",FASTENERS,67.26,118,73181500,9,9,18
3346C02001,"BOLT, WASHER",Fasteners,42.75,75,73181500,9,9,18
3346C02101,"P1N, PARALLEL",Hydraulics,10.62,18,73182990,9,9,18
3346C02201," BOLT, WASHER",Fasteners,37.62,66,73181500,9,9,18
3346C02301,PLUG,Sheet Metal,18.29,31,40169990,9,9,18
3346C02501,"COVER, PEDAL",CONTROLS,74.34,126,87085000,9,9,18
3346C02601,COLLAR,CONTROLS,7.67,13,73182200,9,9,18
3346C02901,"PIN, SPLIT",Transmission,0.57,1,73182400,9,9,18
3346C03001,"SPRING, BRAKE",Brakes,28.51,48,73209090,9,9,18
3346C03301,"PIN, CLUTCH ROD",Clutch,82.01,139,73199000,9,9,18
3346C03401,"SPACER, CLUTCH ROD SUPPORT",Clutch,13.57,23,73182990,9,9,18
3346C03501,Nut,Fasteners,8.26,14,73181500,9,9,18
3346C03601,"COVER, PEDAL",Controls,74.15,126,87083000,9,9,18
3346C04001,PLATE SPRING,Fasteners,18.81,33,87089900,9,9,18
3346C04101,BUSH,CONTROLS,41.02,70,87089900,9,9,18
3346C04201,NUT,FASTENERS,4.13,7,87089900,9,9,18
3346C04301,RUBBER,CONTROLS,4.56,8,40169990,9,9,18
3346C04401,ADOPTOR WITH HEX NUT,FASTENERS,58.71,103,73181500,9,9,18
3346C04501,BREATHER RUBBER HOSE,Transmission,32.49,57,40092100,9,9,18
3346C04601,BOLT-M10X1.25X50,FASTENERS,16.09,26,73181500,9,9,18
3346P00101,"COMP DISK,CLUTCH",Clutch,1416.25,2400,87089300,9,9,18
3346P00102,"COMP DISK,CLUTCH",CLUTCH,1848.53,3133,87089300,9,9,18
3346P00201,"ASSY, CLUTCH COVER",CLUTCH,1443.24,2446,87089300,9,9,18
